Date,predicted_anomaly,enso_el_nino_probability,enso_neutral_probability,enso_la_nina_probability,enso_forecast_confidence
1971-01-01,-1.700383991558848,1.666938712006755e-05,0.0024512226964997774,0.9975321079163801,0.9975321079163801
1971-02-01,-1.3890791496855326,7.904645834673249e-05,0.01151736113876134,0.9884035924028919,0.9884035924028919
1971-03-01,-1.3194237491848586,0.00011197547009519333,0.016236794241827,0.9836512302880778,0.9836512302880778
1971-04-01,-1.116633423276956,0.00030859656143232707,0.043498363107682514,0.9561930403308851,0.9561930403308851
1971-05-01,-0.8859865270622349,0.0009771110734834061,0.12578092548800113,0.8732419634385155,0.8732419634385155
1971-06-01,-1.1019607167668937,0.0003320796465301968,0.04665286024565429,0.9530150601078156,0.9530150601078156
1971-07-01,-1.0418972082073434,0.0004483508465500079,0.06196757073810888,0.9375840784153411,0.9375840784153411
1971-08-01,-1.2081197866628033,0.00019533504633890454,0.0279835465996926,0.9718211183539684,0.9718211183539684
1971-09-01,-1.0957646372192034,0.0003425250480925308,0.04804926719156144,0.951608207760346,0.951608207760346
1971-10-01,-1.4195576022078158,6.787411031779013e-05,0.0099057456019358,0.9900263802877464,0.9900263802877464
1971-11-01,-0.9140224669250766,0.0008494154838691041,0.11118644710750458,0.8879641374086263,0.8879641374086263
1971-12-01,-1.030271563498298,0.0004751722905670914,0.06543019815461082,0.9340946295548221,0.9340946295548221
1972-01-01,-0.5081205225972169,0.006428258471366979,0.48342248255930276,0.5101492589693303,0.5101492589693303
1972-02-01,-0.3592228961781605,0.013438333780232086,0.6556103443114913,0.3309513219082766,0.6556103443114913
1972-03-01,-0.09977200522486854,0.04747739996770913,0.8334393160069873,0.11908328402530355,0.8334393160069873
1972-04-01,0.264215649377065,0.23524612327785713,0.7433192151409803,0.021434661581162594,0.7433192151409803
1972-05-01,0.6293788389306604,0.6563102356379943,0.3401737121264059,0.0035160522355998226,0.6563102356379943
1972-06-01,0.6124476971860876,0.6369703243607552,0.35920419553411514,0.0038254801051296793,0.6369703243607552
1972-07-01,1.1213944268183347,0.95717942437084,0.042519236278927446,0.00030133935023252877,0.95717942437084
1972-08-01,1.0682152096719841,0.9448555549860775,0.05475135393372577,0.00039309108019668814,0.9448555549860775
1972-09-01,1.1350064757590927,0.9598838148668087,0.039834667067661596,0.00028151806552966484,0.9598838148668087
1972-10-01,1.529769421747662,0.9942274214718788,0.005733458900398384,3.911962772280223e-05,0.9942274214718788
1972-11-01,1.7436994998294555,0.9980117248076307,0.001974851789917338,1.3423402451988871e-05,0.9980117248076307
1972-12-01,1.9401749955525187,0.9992546231529734,0.0007403508162923103,5.026030734269517e-06,0.9992546231529734
1973-01-01,1.3985123818778673,0.9889319386872452,0.010992656338773691,7.540497398114813e-05,0.9889319386872452
1973-02-01,0.69935587495871,0.7304248942714868,0.2670945261277582,0.002480579600755127,0.7304248942714868
1973-03-01,-0.29888607519115384,0.01808484915059174,0.7140673737818939,0.26784777706751434,0.7140673737818939
1973-04-01,-1.0187619098238423,0.0005033056182402725,0.06903458581949229,0.9304621085622674,0.9304621085622674
1973-05-01,-1.1690711655871928,0.0002374405464235333,0.03381013262228505,0.9659524268312915,0.9659524268312915
1973-06-01,-1.3344932278699364,0.00010384927446752121,0.015076359602888667,0.9848197911226438,0.9848197911226438
1973-07-01,-1.6676105924482063,1.9637440194251582e-05,0.0028864046354409867,0.9970939579243647,0.9970939579243647
1973-08-01,-1.6320775218789458,2.3455370618747062e-05,0.0034456354473720863,0.9965309091820092,0.9965309091820092
1973-09-01,-1.651951132383248,2.1236760354592122e-05,0.0031207417244641933,0.9968580215151812,0.9968580215151812
1973-10-01,-1.9053875932939093,5.9808733987677795e-06,0.0008808775348156939,0.9991131415917855,0.9991131415917855
1973-11-01,-2.2869854871115014,8.874369831715936e-07,0.0001308026615096658,0.9998683099015072,0.9998683099015072
1973-12-01,-2.079599596609962,2.503050209210532e-06,0.00036884551759475137,0.999628651432196,0.999628651432196
1974-01-01,-1.981864725496809,4.080350330798235e-06,0.0006011332981131767,0.999394786351556,0.999394786351556
1974-02-01,-1.3069139098664733,0.00011920227014096017,0.01726648225700833,0.9826143154728507,0.9826143154728507
1974-03-01,-1.2163555414675147,0.00018745622974988263,0.02688539692653591,0.9729271468437142,0.9729271468437142
1974-04-01,-1.12797379723947,0.00029159035949950215,0.04120073914195743,0.958507670498543,0.958507670498543
1974-05-01,-1.124129676735343,0.0002972474279371849,0.04196627179374934,0.9577364807783135,0.9577364807783135
1974-06-01,-0.9699783132657881,0.000642249293539117,0.08643214241810526,0.9129256082883557,0.9129256082883557
1974-07-01,-0.756127562627602,0.0018687074901305239,0.21557296573886275,0.7825583267710067,0.7825583267710067
1974-08-01,-0.4150027617152051,0.010201023515150485,0.5944747603604636,0.3953242161243859,0.5944747603604636
1974-09-01,-0.8002293262456912,0.0014994645203070915,0.18075510557644492,0.817745429903248,0.817745429903248
1974-10-01,-1.1100818927977671,0.00031886957824173433,0.04488092946774036,0.9548002009540179,0.9548002009540179
1974-11-01,-1.0166924331692673,0.0005085378894366824,0.06970184317514971,0.9297896189354136,0.9297896189354136
1974-12-01,-0.8278338312101643,0.0013064047049580025,0.16127174265670252,0.8374218526383395,0.8374218526383395
1975-01-01,-0.12972048618331292,0.041146381646653185,0.823144728472083,0.13570888988126384,0.823144728472083
1975-02-01,-0.7371600528594954,0.0020542250594647216,0.2319566713747988,0.7659891035657365,0.7659891035657365
1975-03-01,-1.127833123461444,0.00029179546736586337,0.04122851654173565,0.9584796879908984,0.9584796879908984
1975-04-01,-0.904653594395411,0.0008901162510445846,0.11589138193840276,0.8832185018105526,0.8832185018105526
1975-05-01,-1.2205390664707216,0.000183576528982675,0.026343724956672587,0.9734726985143447,0.9734726985143447
1975-06-01,-1.4899437606428292,4.773877758150287e-05,0.006987812560593776,0.9929644486618248,0.9929644486618248
1975-07-01,-1.3638869208795954,8.9656553021804e-05,0.013042987394768057,0.9868673560522101,0.9868673560522101
1975-08-01,-1.659702085766148,2.042949519319732e-05,0.003002472724240035,0.9969770977805668,0.9969770977805668
1975-09-01,-1.842218797915112,8.202248845371325e-06,0.0012076493043241543,0.9987841484468305,0.9987841484468305
1975-10-01,-1.966837300487273,4.398746688261057e-06,0.0006480101018867535,0.999347591151425,0.999347591151425
1975-11-01,-1.5239401945526903,4.0276545735063434e-05,0.00590201173883298,0.994057711715432,0.994057711715432
1975-12-01,-1.9760959930036968,4.199755852242025e-06,0.0006187136324099507,0.9993770866117379,0.9993770866117379
1976-01-01,-1.7538745495048762,1.2757572958176843e-05,0.0018770800391287867,0.9981101623879131,0.9981101623879131
1976-02-01,-0.8704763310711238,0.0010558195039156613,0.13453768631680874,0.8644064941792756,0.8644064941792756
1976-03-01,-0.6969325330492141,0.002510742970596046,0.2694568463177186,0.7280324107116853,0.7280324107116853
1976-04-01,-0.7333105244267527,0.002094063418514643,0.23538461578262737,0.762521320798858,0.762521320798858
1976-05-01,-0.42829075034739983,0.009551555899810747,0.5791369203611457,0.41131152373904356,0.5791369203611457
1976-06-01,-0.10458756531718119,0.046400310194549266,0.8319673293349238,0.12163236047052699,0.8319673293349238
1976-07-01,0.05985046740241193,0.09968336882634868,0.8429520396018545,0.05736459157179688,0.8429520396018545
1976-08-01,0.4067344948668937,0.38548583653868657,0.603887152921692,0.010627010539621229,0.603887152921692
1976-09-01,0.39386211044553054,0.37035609964581895,0.6183184251628038,0.011325475191377244,0.6183184251628038
1976-10-01,0.7341940793863381,0.7633203747412192,0.23459477329164616,0.002084851967134671,0.7633203747412192
1976-11-01,0.4691351125569003,0.46149527951765124,0.5307037499055669,0.007800970576781938,0.5307037499055669
1976-12-01,0.3251770058229,0.2943987841558371,0.6897086718941887,0.015892543949974136,0.6897086718941887
1977-01-01,0.806920003510388,0.8226783550411695,0.17587144129381266,0.001450203665017863,0.8226783550411695
1977-02-01,0.03924567432981593,0.09081107772297632,0.8459926438796015,0.06319627839742213,0.8459926438796015
1977-03-01,0.09249046613770182,0.11531667982156947,0.8355320516022282,0.049151268576202375,0.8355320516022282
1977-04-01,-0.6230512166717531,0.0036286618147851977,0.34723248678136953,0.6491388514038453,0.6491388514038453
1977-05-01,-0.057399270641952216,0.058030926838556145,0.8433802532892059,0.09858881987223794,0.8433802532892059
1977-06-01,-0.00436123021566406,0.07434355640788644,0.8482553623345923,0.07740108125752125,0.8482553623345923
1977-07-01,0.17403127211264494,0.16385178217876464,0.8029069341985798,0.0332412836226555,0.8029069341985798
1977-08-01,-0.004827676792072411,0.07418321933322117,0.8482489900672612,0.07756779059951763,0.8482489900672612
1977-09-01,0.5262417981400076,0.5327552688086745,0.46137003545785293,0.005874695733472703,0.5327552688086745
1977-10-01,0.655909806780247,0.6855829122813955,0.3113364984457982,0.0030805892728063737,0.6855829122813955
1977-11-01,0.49477718990717,0.4934718583651306,0.49965942750374076,0.006868714131128702,0.49965942750374076
1977-12-01,0.7693872754085435,0.7936283119936474,0.2046226457983898,0.0017490422079628508,0.7936283119936474
1978-01-01,0.36473483632354864,0.33708183457808616,0.649840353885532,0.013077811536381895,0.649840353885532
1978-02-01,0.22482618031951293,0.2016732601327537,0.7723473997013439,0.02597934016590243,0.7723473997013439
1978-03-01,-0.39593971940877914,0.011209746606662872,0.6160084950969074,0.37278175829642984,0.6160084950969074
1978-04-01,-0.8892215743641739,0.0009614482826367654,0.12401692739330894,0.8750216243240543,0.8750216243240543
1978-05-01,-0.896846702028145,0.0009255157073015088,0.11994275056581793,0.8791317337268806,0.8791317337268806
1978-06-01,-0.7544620084953939,0.0018843051905601809,0.21697776218298026,0.7811379326264596,0.7811379326264596
1978-07-01,-0.5666541289259882,0.004805052652984225,0.41263998573796823,0.5825549616090475,0.5825549616090475
1978-08-01,-0.779992622166932,0.0016588621715797932,0.1961631030885127,0.8021780347399075,0.8021780347399075
1978-09-01,-0.4923791547113202,0.00695099103045645,0.5025739131487914,0.4904750958207521,0.5025739131487914
1978-10-01,-0.33261855473452706,0.015320977215647454,0.682492465360833,0.30218655742351963,0.682492465360833
