Date,nino34,nino3,nino4,iod,soi,nino34_lag1,nino34_lag2,nino34_lag3,nino3_lag1,nino3_lag2,nino3_lag3,nino4_lag1,nino4_lag2,nino4_lag3,iod_lag1,iod_lag2,iod_lag3,soi_lag1,soi_lag2,soi_lag3,nino34_roll3,nino3_roll3,nino4_roll3,iod_roll3,soi_roll3,future_nino34_lead1,future_nino34_lead2,future_nino34_lead3,future_nino34_lead4,future_nino34_lead5,future_nino34_lead6
1951-04-01,-0.23,-0.21,-0.42,-0.09,-0.3,-0.38,-1.04,-1.3,-0.33,-0.76,-0.87,-0.58,-1.11,-1.1,0.26,0.4,0.06,-0.1,0.9,1.5,-0.55,-0.4333333333333333,-0.7033333333333333,0.18999999999999997,0.16666666666666666,-0.01,0.0,0.3,0.17,0.51,0.49
1951-05-01,-0.01,-0.18,0.26,0.16,-0.7,-0.23,-0.38,-1.04,-0.21,-0.33,-0.76,-0.42,-0.58,-1.11,-0.09,0.26,0.4,-0.3,-0.1,0.9,-0.20666666666666667,-0.24,-0.24666666666666667,0.11,-0.3666666666666667,0.0,0.3,0.17,0.51,0.49,0.55
1951-06-01,0.0,0.04,0.08,-0.12,0.2,-0.01,-0.23,-0.38,-0.18,-0.21,-0.33,0.26,-0.42,-0.58,0.16,-0.09,0.26,-0.7,-0.3,-0.1,-0.08,-0.11666666666666665,-0.026666666666666658,-0.016666666666666663,-0.2666666666666666,0.3,0.17,0.51,0.49,0.55,0.31
1951-07-01,0.3,0.62,0.23,-0.17,-1.0,0.0,-0.01,-0.23,0.04,-0.18,-0.21,0.08,0.26,-0.42,-0.12,0.16,-0.09,0.2,-0.7,-0.3,0.09666666666666666,0.16,0.19000000000000003,-0.043333333333333335,-0.5,0.17,0.51,0.49,0.55,0.31,0.13
1951-08-01,0.17,0.41,-0.26,-0.19,-0.2,0.3,0.0,-0.01,0.62,0.04,-0.18,0.23,0.08,0.26,-0.17,-0.12,0.16,-1.0,0.2,-0.7,0.15666666666666665,0.35666666666666663,0.01666666666666668,-0.16,-0.3333333333333333,0.51,0.49,0.55,0.31,0.13,-0.01
1951-09-01,0.51,0.46,-0.12,-0.03,-1.1,0.17,0.3,0.0,0.41,0.62,0.04,-0.26,0.23,0.08,-0.19,-0.17,-0.12,-0.2,-1.0,0.2,0.32666666666666666,0.4966666666666666,-0.04999999999999999,-0.13,-0.7666666666666666,0.49,0.55,0.31,0.13,-0.01,-0.11
1951-10-01,0.49,0.6,-0.22,-0.32,-1.0,0.51,0.17,0.3,0.46,0.41,0.62,-0.12,-0.26,0.23,-0.03,-0.19,-0.17,-1.1,-0.2,-1.0,0.38999999999999996,0.49,-0.19999999999999998,-0.18000000000000002,-0.7666666666666666,0.55,0.31,0.13,-0.01,-0.11,-0.02
1951-11-01,0.55,0.8,-0.04,0.21,-0.8,0.49,0.51,0.17,0.6,0.46,0.41,-0.22,-0.12,-0.26,-0.32,-0.03,-0.19,-1.0,-1.1,-0.2,0.5166666666666667,0.62,-0.12666666666666665,-0.04666666666666666,-0.9666666666666667,0.31,0.13,-0.01,-0.11,-0.02,-0.14
1951-12-01,0.31,0.61,0.04,0.2,-0.7,0.55,0.49,0.51,0.8,0.6,0.46,-0.04,-0.22,-0.12,0.21,-0.32,-0.03,-0.8,-1.0,-1.1,0.45,0.6699999999999999,-0.07333333333333332,0.03000000000000001,-0.8333333333333334,0.13,-0.01,-0.11,-0.02,-0.14,-0.54
1952-01-01,0.13,0.14,-0.04,0.12,-0.9,0.31,0.55,0.49,0.61,0.8,0.6,0.04,-0.04,-0.22,0.2,0.21,-0.32,-0.7,-0.8,-1.0,0.33,0.5166666666666667,-0.013333333333333324,0.17666666666666667,-0.7999999999999999,-0.01,-0.11,-0.02,-0.14,-0.54,-0.76
1952-02-01,-0.01,-0.04,-0.16,0.22,-0.6,0.13,0.31,0.55,0.14,0.61,0.8,-0.04,0.04,-0.04,0.12,0.2,0.21,-0.9,-0.7,-0.8,0.14333333333333334,0.23666666666666666,-0.05333333333333332,0.18000000000000002,-0.7333333333333334,-0.11,-0.02,-0.14,-0.54,-0.76,-0.56
1952-03-01,-0.11,-0.15,-0.34,0.13,0.5,-0.01,0.13,0.31,-0.04,0.14,0.61,-0.16,-0.04,0.04,0.22,0.12,0.2,-0.6,-0.9,-0.7,0.003333333333333336,-0.016666666666666663,-0.18000000000000002,0.15666666666666665,-0.3333333333333333,-0.02,-0.14,-0.54,-0.76,-0.56,-0.36
1952-04-01,-0.02,-0.31,-0.16,0.54,-0.2,-0.11,-0.01,0.13,-0.15,-0.04,0.14,-0.34,-0.16,-0.04,0.13,0.22,0.12,0.5,-0.6,-0.9,-0.04666666666666666,-0.16666666666666666,-0.21999999999999997,0.2966666666666667,-0.09999999999999999,-0.14,-0.54,-0.76,-0.56,-0.36,-0.46
1952-05-01,-0.14,-0.61,-0.25,0.29,0.8,-0.02,-0.11,-0.01,-0.31,-0.15,-0.04,-0.16,-0.34,-0.16,0.54,0.13,0.22,-0.2,0.5,-0.6,-0.09000000000000001,-0.3566666666666667,-0.25,0.32,0.3666666666666667,-0.54,-0.76,-0.56,-0.36,-0.46,-0.78
1952-06-01,-0.54,-0.92,-0.47,-0.17,0.7,-0.14,-0.02,-0.11,-0.61,-0.31,-0.15,-0.25,-0.16,-0.34,0.29,0.54,0.13,0.8,-0.2,0.5,-0.23333333333333336,-0.6133333333333333,-0.2933333333333333,0.22,0.43333333333333335,-0.76,-0.56,-0.36,-0.46,-0.78,-0.39
1952-07-01,-0.76,-0.99,-0.77,-0.35,0.5,-0.54,-0.14,-0.02,-0.92,-0.61,-0.31,-0.47,-0.25,-0.16,-0.17,0.29,0.54,0.7,0.8,-0.2,-0.48,-0.84,-0.4966666666666666,-0.07666666666666666,0.6666666666666666,-0.56,-0.36,-0.46,-0.78,-0.39,0.2
1952-08-01,-0.56,-0.68,-0.79,-0.46,0.1,-0.76,-0.54,-0.14,-0.99,-0.92,-0.61,-0.77,-0.47,-0.25,-0.35,-0.17,0.29,0.5,0.7,0.8,-0.6200000000000001,-0.8633333333333333,-0.6766666666666666,-0.32666666666666666,0.43333333333333335,-0.36,-0.46,-0.78,-0.39,0.2,0.24
1952-09-01,-0.36,-0.64,-0.37,-0.54,-0.2,-0.56,-0.76,-0.54,-0.68,-0.99,-0.92,-0.79,-0.77,-0.47,-0.46,-0.35,-0.17,0.1,0.5,0.7,-0.56,-0.77,-0.6433333333333333,-0.45,0.13333333333333333,-0.46,-0.78,-0.39,0.2,0.24,0.29
1952-10-01,-0.46,-0.62,-0.7,-0.62,0.4,-0.36,-0.56,-0.76,-0.64,-0.68,-0.99,-0.37,-0.79,-0.77,-0.54,-0.46,-0.35,-0.2,0.1,0.5,-0.46,-0.6466666666666666,-0.62,-0.5399999999999999,0.10000000000000002,-0.78,-0.39,0.2,0.24,0.29,0.22
1952-11-01,-0.78,-1.03,-0.54,0.03,0.0,-0.46,-0.36,-0.56,-0.62,-0.64,-0.68,-0.7,-0.37,-0.79,-0.62,-0.54,-0.46,0.4,-0.2,0.1,-0.5333333333333333,-0.7633333333333333,-0.5366666666666666,-0.37666666666666665,0.06666666666666668,-0.39,0.2,0.24,0.29,0.22,0.35
1952-12-01,-0.39,-0.56,-0.69,0.15,-1.2,-0.78,-0.46,-0.36,-1.03,-0.62,-0.64,-0.54,-0.7,-0.37,0.03,-0.62,-0.54,0.0,0.4,-0.2,-0.5433333333333334,-0.7366666666666667,-0.6433333333333332,-0.14666666666666664,-0.26666666666666666,0.2,0.24,0.29,0.22,0.35,0.39
1953-01-01,0.2,0.06,-0.34,0.48,0.3,-0.39,-0.78,-0.46,-0.56,-1.03,-0.62,-0.69,-0.54,-0.7,0.15,0.03,-0.62,-1.2,0.0,0.4,-0.3233333333333333,-0.51,-0.5233333333333333,0.22000000000000006,-0.3,0.24,0.29,0.22,0.35,0.39,0.14
1953-02-01,0.24,0.22,-0.22,0.5,-0.5,0.2,-0.39,-0.78,0.06,-0.56,-1.03,-0.34,-0.69,-0.54,0.48,0.15,0.03,0.3,-1.2,0.0,0.016666666666666663,-0.09333333333333334,-0.4166666666666666,0.3766666666666667,-0.4666666666666666,0.29,0.22,0.35,0.39,0.14,0.09
1953-03-01,0.29,0.31,-0.29,0.31,-0.2,0.24,0.2,-0.39,0.22,0.06,-0.56,-0.22,-0.34,-0.69,0.5,0.48,0.15,-0.5,0.3,-1.2,0.24333333333333332,0.19666666666666666,-0.28333333333333327,0.43,-0.13333333333333333,0.22,0.35,0.39,0.14,0.09,0.29
1953-04-01,0.22,0.13,-0.14,-0.14,0.2,0.29,0.24,0.2,0.31,0.22,0.06,-0.29,-0.22,-0.34,0.31,0.5,0.48,-0.2,-0.5,0.3,0.25,0.22,-0.2166666666666666,0.22333333333333338,-0.16666666666666666,0.35,0.39,0.14,0.09,0.29,0.16
1953-05-01,0.35,0.12,0.01,0.49,-1.7,0.22,0.29,0.24,0.13,0.31,0.22,-0.14,-0.29,-0.22,-0.14,0.31,0.5,0.2,-0.2,-0.5,0.2866666666666667,0.18666666666666665,-0.13999999999999993,0.22000000000000006,-0.5666666666666667,0.39,0.14,0.09,0.29,0.16,0.18
1953-06-01,0.39,0.26,0.18,0.01,0.1,0.35,0.22,0.29,0.12,0.13,0.31,0.01,-0.14,-0.29,0.49,-0.14,0.31,-1.7,0.2,-0.2,0.32,0.17,0.0166666666666667,0.12000000000000005,-0.4666666666666666,0.14,0.09,0.29,0.16,0.18,0.41
1953-07-01,0.14,-0.07,-0.05,-0.18,-0.0,0.39,0.35,0.22,0.26,0.12,0.13,0.18,0.01,-0.14,0.01,0.49,-0.14,0.1,-1.7,0.2,0.29333333333333333,0.10333333333333333,0.04666666666666671,0.10666666666666674,-0.5333333333333333,0.09,0.29,0.16,0.18,0.41,0.43
1953-08-01,0.09,-0.06,-0.22,0.02,-1.2,0.14,0.39,0.35,-0.07,0.26,0.12,-0.05,0.18,0.01,-0.18,0.01,0.49,-0.0,0.1,-1.7,0.20666666666666667,0.043333333333333335,-0.02999999999999997,-0.04999999999999994,-0.36666666666666664,0.29,0.16,0.18,0.41,0.43,0.28
1953-09-01,0.29,0.28,-0.46,0.05,-1.2,0.09,0.14,0.39,-0.06,-0.07,0.26,-0.22,-0.05,0.18,0.02,-0.18,0.01,-1.2,-0.0,0.1,0.17333333333333334,0.05000000000000001,-0.24333333333333332,-0.036666666666666604,-0.7999999999999999,0.16,0.18,0.41,0.43,0.28,-0.38
1953-10-01,0.16,0.12,-0.1,-0.17,0.1,0.29,0.09,0.14,0.28,-0.06,-0.07,-0.46,-0.22,-0.05,0.05,0.02,-0.18,-1.2,-1.2,-0.0,0.18000000000000002,0.11333333333333334,-0.25999999999999995,-0.03333333333333328,-0.7666666666666666,0.18,0.41,0.43,0.28,-0.38,-1.17
1953-11-01,0.18,0.04,-0.11,0.09,-0.3,0.16,0.29,0.09,0.12,0.28,-0.06,-0.1,-0.46,-0.22,-0.17,0.05,0.02,0.1,-1.2,-1.2,0.21,0.14666666666666667,-0.2233333333333333,-0.009999999999999948,-0.4666666666666666,0.41,0.43,0.28,-0.38,-1.17,-0.81
1953-12-01,0.41,0.2,0.03,0.08,-0.5,0.18,0.16,0.29,0.04,0.12,0.28,-0.11,-0.1,-0.46,0.09,-0.17,0.05,-0.3,0.1,-1.2,0.25,0.12,-0.05999999999999996,5.088522196198634e-17,-0.2333333333333333,0.43,0.28,-0.38,-1.17,-0.81,-0.93
1954-01-01,0.43,-0.16,0.04,-0.23,0.7,0.41,0.18,0.16,0.2,0.04,0.12,0.03,-0.11,-0.1,0.08,0.09,-0.17,-0.5,-0.3,0.1,0.34,0.026666666666666672,-0.013333333333333296,-0.019999999999999952,-0.033333333333333326,0.28,-0.38,-1.17,-0.81,-0.93,-1.18
1954-02-01,0.28,-0.13,-0.02,0.11,-0.3,0.43,0.41,0.18,-0.16,0.2,0.04,0.04,0.03,-0.11,-0.23,0.08,0.09,0.7,-0.5,-0.3,0.37333333333333335,-0.03,0.016666666666666705,-0.013333333333333275,-0.03333333333333335,-0.38,-1.17,-0.81,-0.93,-1.18,-1.43
1954-03-01,-0.38,-0.65,-0.35,0.28,0.3,0.28,0.43,0.41,-0.13,-0.16,0.2,-0.02,0.04,0.03,0.11,-0.23,0.08,-0.3,0.7,-0.5,0.11,-0.31333333333333335,-0.10999999999999995,0.0533333333333334,0.2333333333333333,-1.17,-0.81,-0.93,-1.18,-1.43,-1.6
1954-04-01,-1.17,-1.97,-0.71,0.32,0.6,-0.38,0.28,0.43,-0.65,-0.13,-0.16,-0.35,-0.02,0.04,0.28,0.11,-0.23,0.3,-0.3,0.7,-0.42333333333333334,-0.9166666666666666,-0.35999999999999993,0.23666666666666672,0.19999999999999998,-0.81,-0.93,-1.18,-1.43,-1.6,-1.48
1954-05-01,-0.81,-1.64,-0.71,0.09,0.5,-1.17,-0.38,0.28,-1.97,-0.65,-0.13,-0.71,-0.35,-0.02,0.32,0.28,0.11,0.6,0.3,-0.3,-0.7866666666666667,-1.42,-0.59,0.2300000000000001,0.4666666666666666,-0.93,-1.18,-1.43,-1.6,-1.48,-1.13
1954-06-01,-0.93,-1.58,-0.8,-0.17,0.1,-0.81,-1.17,-0.38,-1.64,-1.97,-0.65,-0.71,-0.71,-0.35,0.09,0.32,0.28,0.5,0.6,0.3,-0.9700000000000001,-1.7299999999999998,-0.7399999999999999,0.08000000000000006,0.4000000000000001,-1.18,-1.43,-1.6,-1.48,-1.13,-1.33
1954-07-01,-1.18,-1.46,-1.08,-0.53,0.4,-0.93,-0.81,-1.17,-1.58,-1.64,-1.97,-0.8,-0.71,-0.71,-0.17,0.09,0.32,0.1,0.5,0.6,-0.9733333333333335,-1.5599999999999998,-0.8633333333333333,-0.20333333333333328,0.3333333333333333,-1.43,-1.6,-1.48,-1.13,-1.33,-0.93
1954-08-01,-1.43,-1.56,-1.16,-0.58,1.1,-1.18,-0.93,-0.81,-1.46,-1.58,-1.64,-1.08,-0.8,-0.71,-0.53,-0.17,0.09,0.4,0.1,0.5,-1.18,-1.5333333333333334,-1.0133333333333334,-0.4266666666666666,0.5333333333333333,-1.6,-1.48,-1.13,-1.33,-0.93,-0.95
1954-09-01,-1.6,-1.73,-1.27,-0.79,0.2,-1.43,-1.18,-0.93,-1.56,-1.46,-1.58,-1.16,-1.08,-0.8,-0.58,-0.53,-0.17,1.1,0.4,0.1,-1.4033333333333333,-1.5833333333333333,-1.1700000000000002,-0.6333333333333333,0.5666666666666667,-1.48,-1.13,-1.33,-0.93,-0.95,-1.06
1954-10-01,-1.48,-1.66,-1.48,-0.89,0.3,-1.6,-1.43,-1.18,-1.73,-1.56,-1.46,-1.27,-1.16,-1.08,-0.79,-0.58,-0.53,0.2,1.1,0.4,-1.5033333333333336,-1.6500000000000001,-1.3033333333333332,-0.7533333333333333,0.5333333333333333,-1.13,-1.33,-0.93,-0.95,-1.06,-1.22
1954-11-01,-1.13,-1.46,-1.16,-0.17,0.1,-1.48,-1.6,-1.43,-1.66,-1.73,-1.56,-1.48,-1.27,-1.16,-0.89,-0.79,-0.58,0.3,0.2,1.1,-1.4033333333333335,-1.6166666666666665,-1.3033333333333335,-0.6166666666666666,0.19999999999999998,-1.33,-0.93,-0.95,-1.06,-1.22,-1.28
1954-12-01,-1.33,-1.55,-1.24,-0.31,1.4,-1.13,-1.48,-1.6,-1.46,-1.66,-1.73,-1.16,-1.48,-1.27,-0.17,-0.89,-0.79,0.1,0.3,0.2,-1.3133333333333335,-1.5566666666666666,-1.2933333333333332,-0.4566666666666667,0.6,-0.93,-0.95,-1.06,-1.22,-1.28,-1.18
1955-01-01,-0.93,-0.86,-0.91,-0.4,-0.5,-1.33,-1.13,-1.48,-1.55,-1.46,-1.66,-1.24,-1.16,-1.48,-0.31,-0.17,-0.89,1.4,0.1,0.3,-1.1300000000000001,-1.29,-1.1033333333333333,-0.2933333333333333,0.33333333333333326,-0.95,-1.06,-1.22,-1.28,-1.18,-1.15
1955-02-01,-0.95,-0.71,-1.09,-0.42,1.9,-0.93,-1.33,-1.13,-0.86,-1.55,-1.46,-0.91,-1.24,-1.16,-0.4,-0.31,-0.17,-0.5,1.4,0.1,-1.0700000000000003,-1.04,-1.08,-0.37666666666666665,0.9333333333333332,-1.06,-1.22,-1.28,-1.18,-1.15,-1.35
1955-03-01,-1.06,-0.9,-1.23,0.01,0.6,-0.95,-0.93,-1.33,-0.71,-0.86,-1.55,-1.09,-0.91,-1.24,-0.42,-0.4,-0.31,1.9,-0.5,1.4,-0.9800000000000001,-0.8233333333333333,-1.0766666666666667,-0.26999999999999996,0.6666666666666666,-1.22,-1.28,-1.18,-1.15,-1.35,-1.43
1955-04-01,-1.22,-1.31,-1.06,0.05,-0.1,-1.06,-0.95,-0.93,-0.9,-0.71,-0.86,-1.23,-1.09,-0.91,0.01,-0.42,-0.4,0.6,1.9,-0.5,-1.0766666666666669,-0.9733333333333333,-1.1266666666666667,-0.11999999999999995,0.7999999999999999,-1.28,-1.18,-1.15,-1.35,-1.43,-2.31
1955-05-01,-1.28,-1.82,-1.1,-0.55,1.0,-1.22,-1.06,-0.95,-1.31,-0.9,-0.71,-1.06,-1.23,-1.09,0.05,0.01,-0.42,-0.1,0.6,1.9,-1.1866666666666668,-1.3433333333333335,-1.1300000000000001,-0.1633333333333333,0.5,-1.18,-1.15,-1.35,-1.43,-2.31,-2.45
1955-06-01,-1.18,-1.69,-0.96,-0.52,1.3,-1.28,-1.22,-1.06,-1.82,-1.31,-0.9,-1.1,-1.06,-1.23,-0.55,0.05,0.01,1.0,-0.1,0.6,-1.2266666666666668,-1.6066666666666667,-1.04,-0.34,0.7333333333333334,-1.15,-1.35,-1.43,-2.31,-2.45,-2.03
1955-07-01,-1.15,-1.41,-0.86,-0.29,1.6,-1.18,-1.28,-1.22,-1.69,-1.82,-1.31,-0.96,-1.1,-1.06,-0.52,-0.55,0.05,1.3,1.0,-0.1,-1.2033333333333336,-1.64,-0.9733333333333333,-0.45333333333333337,1.3,-1.35,-1.43,-2.31,-2.45,-2.03,-1.2
1955-08-01,-1.35,-1.45,-1.25,-0.08,1.5,-1.15,-1.18,-1.28,-1.41,-1.69,-1.82,-0.86,-0.96,-1.1,-0.29,-0.52,-0.55,1.6,1.3,1.0,-1.2266666666666668,-1.5166666666666666,-1.0233333333333332,-0.2966666666666667,1.4666666666666668,-1.43,-2.31,-2.45,-2.03,-1.2,-0.99
1955-09-01,-1.43,-1.68,-1.35,-0.58,1.3,-1.35,-1.15,-1.18,-1.45,-1.41,-1.69,-1.25,-0.86,-0.96,-0.08,-0.29,-0.52,1.5,1.6,1.3,-1.3100000000000003,-1.5133333333333334,-1.1533333333333333,-0.31666666666666665,1.4666666666666668,-2.31,-2.45,-2.03,-1.2,-0.99,-0.83
1955-10-01,-2.31,-2.4,-2.0,-0.76,1.5,-1.43,-1.35,-1.15,-1.68,-1.45,-1.41,-1.35,-1.25,-0.86,-0.58,-0.08,-0.29,1.3,1.5,1.6,-1.696666666666667,-1.843333333333333,-1.5333333333333332,-0.47333333333333333,1.4333333333333333,-2.45,-2.03,-1.2,-0.99,-0.83,-0.97
1955-11-01,-2.45,-2.39,-2.0,0.1,1.2,-2.31,-1.43,-1.35,-2.4,-1.68,-1.45,-2.0,-1.35,-1.25,-0.76,-0.58,-0.08,1.5,1.3,1.5,-2.063333333333334,-2.1566666666666667,-1.7833333333333332,-0.41333333333333333,1.3333333333333333,-2.03,-1.2,-0.99,-0.83,-0.97,-0.8
1955-12-01,-2.03,-2.09,-1.45,0.05,1.0,-2.45,-2.31,-1.43,-2.39,-2.4,-1.68,-2.0,-2.0,-1.35,0.1,-0.76,-0.58,1.2,1.5,1.3,-2.2633333333333336,-2.293333333333333,-1.8166666666666667,-0.20333333333333334,1.2333333333333334,-1.2,-0.99,-0.83,-0.97,-0.8,-0.92
1956-01-01,-1.2,-1.06,-1.28,0.33,1.3,-2.03,-2.45,-2.31,-2.09,-2.39,-2.4,-1.45,-2.0,-2.0,0.05,0.1,-0.76,1.0,1.2,1.5,-1.8933333333333335,-1.8466666666666667,-1.5766666666666669,0.16,1.1666666666666667,-0.99,-0.83,-0.97,-0.8,-0.92,-1.06
1956-02-01,-0.99,-0.7,-1.19,0.38,1.6,-1.2,-2.03,-2.45,-1.06,-2.09,-2.39,-1.28,-1.45,-2.0,0.33,0.05,0.1,1.3,1.0,1.2,-1.406666666666667,-1.2833333333333332,-1.3066666666666666,0.25333333333333335,1.3,-0.83,-0.97,-0.8,-0.92,-1.06,-1.17
1956-03-01,-0.83,-0.54,-1.1,-0.15,1.3,-0.99,-1.2,-2.03,-0.7,-1.06,-2.09,-1.19,-1.28,-1.45,0.38,0.33,0.05,1.6,1.3,1.0,-1.006666666666667,-0.7666666666666666,-1.19,0.18666666666666668,1.4000000000000001,-0.97,-0.8,-0.92,-1.06,-1.17,-0.98
1956-04-01,-0.97,-0.66,-1.1,-0.3,0.9,-0.83,-0.99,-1.2,-0.54,-0.7,-1.06,-1.1,-1.19,-1.28,-0.15,0.38,0.33,1.3,1.6,1.3,-0.9300000000000003,-0.6333333333333333,-1.1300000000000001,-0.023333333333333317,1.2666666666666668,-0.8,-0.92,-1.06,-1.17,-0.98,-0.97
1956-05-01,-0.8,-0.76,-0.91,-0.53,1.4,-0.97,-0.83,-0.99,-0.66,-0.54,-0.7,-1.1,-1.1,-1.19,-0.3,-0.15,0.38,0.9,1.3,1.6,-0.866666666666667,-0.6533333333333333,-1.0366666666666668,-0.32666666666666666,1.2,-0.92,-1.06,-1.17,-0.98,-0.97,-1.14
1956-06-01,-0.92,-0.85,-0.79,-0.63,1.1,-0.8,-0.97,-0.83,-0.76,-0.66,-0.54,-0.91,-1.1,-1.1,-0.53,-0.3,-0.15,1.4,0.9,1.3,-0.896666666666667,-0.7566666666666667,-0.9333333333333335,-0.48666666666666664,1.1333333333333333,-1.06,-1.17,-0.98,-0.97,-1.14,-0.89
1956-07-01,-1.06,-1.03,-1.04,-0.63,1.1,-0.92,-0.8,-0.97,-0.85,-0.76,-0.66,-0.79,-0.91,-1.1,-0.63,-0.53,-0.3,1.1,1.4,0.9,-0.9266666666666671,-0.8799999999999999,-0.9133333333333334,-0.5966666666666667,1.2,-1.17,-0.98,-0.97,-1.14,-0.89,-0.51
1956-08-01,-1.17,-1.06,-1.46,-0.25,1.2,-1.06,-0.92,-0.8,-1.03,-0.85,-0.76,-1.04,-0.79,-0.91,-0.63,-0.63,-0.53,1.1,1.1,1.4,-1.0500000000000003,-0.9800000000000001,-1.0966666666666667,-0.5033333333333333,1.1333333333333335,-0.98,-0.97,-1.14,-0.89,-0.51,-0.22
1956-09-01,-0.98,-1.03,-1.42,-0.88,0.1,-1.17,-1.06,-0.92,-1.06,-1.03,-0.85,-1.46,-1.04,-0.79,-0.25,-0.63,-0.63,1.2,1.1,1.1,-1.0700000000000003,-1.04,-1.3066666666666666,-0.5866666666666667,0.7999999999999999,-0.97,-1.14,-0.89,-0.51,-0.22,0.18
1956-10-01,-0.97,-1.07,-1.12,-0.92,1.8,-0.98,-1.17,-1.06,-1.03,-1.06,-1.03,-1.42,-1.46,-1.04,-0.88,-0.25,-0.63,0.1,1.2,1.1,-1.0400000000000003,-1.0533333333333335,-1.3333333333333333,-0.6833333333333332,1.0333333333333334,-1.14,-0.89,-0.51,-0.22,0.18,0.41
1956-11-01,-1.14,-1.33,-0.81,-0.69,0.2,-0.97,-0.98,-1.17,-1.07,-1.03,-1.06,-1.12,-1.42,-1.46,-0.92,-0.88,-0.25,1.8,0.1,1.2,-1.0300000000000002,-1.1433333333333335,-1.1166666666666667,-0.83,0.7000000000000001,-0.89,-0.51,-0.22,0.18,0.41,0.62
1956-12-01,-0.89,-1.21,-0.65,-0.23,1.1,-1.14,-0.97,-0.98,-1.33,-1.07,-1.03,-0.81,-1.12,-1.42,-0.69,-0.92,-0.88,0.2,1.8,0.1,-1.0000000000000002,-1.2033333333333334,-0.86,-0.6133333333333334,1.0333333333333334,-0.51,-0.22,0.18,0.41,0.62,0.63
1957-01-01,-0.51,-0.72,-0.61,-0.66,0.6,-0.89,-1.14,-0.97,-1.21,-1.33,-1.07,-0.65,-0.81,-1.12,-0.23,-0.69,-0.92,1.1,0.2,1.8,-0.846666666666667,-1.0866666666666667,-0.6900000000000001,-0.5266666666666667,0.6333333333333333,-0.22,0.18,0.41,0.62,0.63,0.87
1957-02-01,-0.22,-0.2,-0.47,-0.14,-0.1,-0.51,-0.89,-1.14,-0.72,-1.21,-1.33,-0.61,-0.65,-0.81,-0.66,-0.23,-0.69,0.6,1.1,0.2,-0.5400000000000004,-0.71,-0.5766666666666667,-0.3433333333333333,0.5333333333333333,0.18,0.41,0.62,0.63,0.87,0.84
1957-03-01,0.18,0.26,-0.45,-0.01,0.2,-0.22,-0.51,-0.89,-0.2,-0.72,-1.21,-0.47,-0.61,-0.65,-0.14,-0.66,-0.23,-0.1,0.6,1.1,-0.18333333333333365,-0.21999999999999997,-0.51,-0.27,0.2333333333333333,0.41,0.62,0.63,0.87,0.84,0.72
1957-04-01,0.41,0.28,-0.06,-0.02,0.2,0.18,-0.22,-0.51,0.26,-0.2,-0.72,-0.45,-0.47,-0.61,-0.01,-0.14,-0.66,0.2,-0.1,0.6,0.12333333333333303,0.11333333333333334,-0.32666666666666666,-0.05666666666666667,0.10000000000000002,0.62,0.63,0.87,0.84,0.72,0.7
1957-05-01,0.62,0.53,0.01,0.11,-0.7,0.41,0.18,-0.22,0.28,0.26,-0.2,-0.06,-0.45,-0.47,-0.02,-0.01,-0.14,0.2,0.2,-0.1,0.40333333333333304,0.3566666666666667,-0.16666666666666666,0.02666666666666667,-0.09999999999999998,0.63,0.87,0.84,0.72,0.7,0.92
1957-06-01,0.63,0.69,-0.38,-0.33,0.2,0.62,0.41,0.18,0.53,0.28,0.26,0.01,-0.06,-0.45,0.11,-0.02,-0.01,-0.7,0.2,0.2,0.5533333333333331,0.5,-0.14333333333333334,-0.08,-0.09999999999999996,0.87,0.84,0.72,0.7,0.92,1.3
1957-07-01,0.87,1.08,-0.55,-0.23,0.2,0.63,0.62,0.41,0.69,0.53,0.28,-0.38,0.01,-0.06,-0.33,0.11,-0.02,0.2,-0.7,0.2,0.7066666666666664,0.7666666666666666,-0.3066666666666667,-0.15000000000000002,-0.09999999999999996,0.84,0.72,0.7,0.92,1.3,1.78
1957-08-01,0.84,0.88,-0.04,-0.12,-0.5,0.87,0.63,0.62,1.08,0.69,0.53,-0.55,-0.38,0.01,-0.23,-0.33,0.11,0.2,0.2,-0.7,0.7799999999999997,0.8833333333333333,-0.32333333333333336,-0.22666666666666668,-0.033333333333333305,0.72,0.7,0.92,1.3,1.78,1.49
1957-09-01,0.72,0.65,-0.11,-0.07,-0.9,0.84,0.87,0.63,0.88,1.08,0.69,-0.04,-0.55,-0.38,-0.12,-0.23,-0.33,-0.5,0.2,0.2,0.8099999999999997,0.8700000000000001,-0.23333333333333336,-0.14,-0.39999999999999997,0.7,0.92,1.3,1.78,1.49,0.98
1957-10-01,0.7,0.61,0.02,-0.23,0.0,0.72,0.84,0.87,0.65,0.88,1.08,-0.11,-0.04,-0.55,-0.07,-0.12,-0.23,-0.9,-0.5,0.2,0.753333333333333,0.7133333333333334,-0.043333333333333335,-0.14,-0.4666666666666666,0.92,1.3,1.78,1.49,0.98,0.46
1957-11-01,0.92,0.91,0.07,-0.55,-1.0,0.7,0.72,0.84,0.61,0.65,0.88,0.02,-0.11,-0.04,-0.23,-0.07,-0.12,0.0,-0.9,-0.5,0.7799999999999997,0.7233333333333333,-0.006666666666666658,-0.2833333333333334,-0.6333333333333333,1.3,1.78,1.49,0.98,0.46,0.38
